cid,concept,aid,problem,start,end,avg_attn,freq,n_err_events,path
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,46,nums,val,0.0997,40,172,nums@MemberReference@BinaryOperation@MemberReference@val
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,232,int,6,0.0996,11,471,<PAD/UNK>
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,46,int,length,0.099,5,172,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@M...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,232,int,vacation,0.098,32,471,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@MemberReference@v...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,232,boolean,speed,0.0979,7,471,boolean@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperati...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,49,nums,!=,0.0961,6,120,nums@FormalParameter@MethodDeclaration@ForStatement@BlockStatement@IfStatemen...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,5,boolean,&&,0.0959,10,250,boolean@BasicType@FormalParameter@MethodDeclaration@IfStatement@IfStatement@B...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,5,public,boolean,0.0951,5,250,<PAD/UNK>
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,232,day,boolean,0.0943,108,471,day@FormalParameter@MethodDeclaration@FormalParameter@BasicType@boolean
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,232,int,||,0.0942,5,471,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@||
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,108,++,=,0.0932,9,311,++@MemberReference@ForControl@ForStatement@BlockStatement@StatementExpression...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,5,int,||,0.0931,6,250,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@||
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,235,int,you,0.0915,20,180,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@M...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,44,int,<,0.0912,24,88,int@BasicType@FormalParameter@MethodDeclaration@ForStatement@ForControl@Binar...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,492,34,&&,chr,0.0899,6,309,<PAD/UNK>
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,492,34,zipZap,version,0.0898,20,309,<PAD/UNK>
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,67,nums,7,0.0896,52,228,nums@MemberReference@BinaryOperation@Literal@7
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,232,boolean,vacation,0.0884,5,471,boolean@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperati...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,67,nums,==,0.0881,24,228,nums@FormalParameter@MethodDeclaration@ForStatement@BlockStatement@IfStatemen...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,232,day,vacation,0.0877,14,471,day@FormalParameter@MethodDeclaration@FormalParameter@vacation
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,5,boolean,==,0.0877,15,250,boolean@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperati...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,5,boolean,&&,0.0876,36,250,boolean@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperati...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,108,int,<,0.0863,30,311,int@BasicType@FormalParameter@MethodDeclaration@ForStatement@ForControl@Binar...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,232,int,"""7:00""",0.0853,9,471,int@BasicType@LocalVariableDeclaration@MethodDeclaration@LocalVariableDeclara...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,3,outsideMode,true,0.0852,13,309,outsideMode@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Variab...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,234,cigarParty,isWeekend,0.0845,9,197,cigarParty@MethodDeclaration@FormalParameter@isWeekend
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,67,int,7,0.0844,23,228,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@L...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,492,34,str,str,0.0838,9,309,<PAD/UNK>
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,108,int,5,0.083,6,311,int@BasicType@LocalVariableDeclaration@BlockStatement@StatementExpression@Ass...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,235,day,==,0.0829,5,180,day@MemberReference@BinaryOperation@BinaryOperation@BinaryOperation@BinaryOpe...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,46,nums,==,0.0822,14,172,nums@FormalParameter@MethodDeclaration@ForStatement@BlockStatement@IfStatemen...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,44,=,=,0.0821,5,88,=@Assignment@StatementExpression@BlockStatement@StatementExpression@Assignment@=
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,492,36,&&,str,0.082,10,141,&&@BinaryOperation@BinaryOperation@MethodInvocation@str
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,492,34,&&,str,0.0794,18,309,&&@BinaryOperation@BinaryOperation@BinaryOperation@MethodInvocation@str
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,108,int,fourCount,0.0794,8,311,<PAD/UNK>
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,49,nums,==,0.0793,5,120,nums@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@==
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,67,has77,==,0.0791,5,228,<PAD/UNK>
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,5,int,==,0.0782,43,250,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,236,int,==,0.0778,79,223,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,233,b,=,0.0778,8,250,b@FormalParameter@MethodDeclaration@IfStatement@IfStatement@Assignment@=
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,44,nums,=,0.0776,14,88,nums@FormalParameter@MethodDeclaration@IfStatement@BlockStatement@StatementEx...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,492,34,==,str,0.0775,25,309,==@BinaryOperation@MethodInvocation@str
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,236,int,=,0.0768,17,223,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@IfStatement@Assig...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,49,int,nums,0.0762,8,120,int@BasicType@FormalParameter@nums
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,46,int,2,0.0761,7,172,int@BasicType@VariableDeclaration@ForControl@BinaryOperation@BinaryOperation@...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,235,int,2,0.0757,7,180,int@BasicType@LocalVariableDeclaration@MethodDeclaration@LocalVariableDeclara...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,234,boolean,&&,0.0754,10,197,boolean@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperati...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,12,isSummer,&&,0.0749,21,94,isSummer@FormalParameter@MethodDeclaration@IfStatement@BlockStatement@IfState...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,108,=,=,0.0748,27,311,=@Assignment@StatementExpression@BlockStatement@StatementExpression@Assignment@=
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,232,>,speed,0.0741,6,471,>@BinaryOperation@MemberReference@speed
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,3,int,+,0.0741,26,309,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,235,int,no,0.0739,10,180,int@BasicType@LocalVariableDeclaration@VariableDeclarator@no
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,67,int,nums,0.0739,18,228,int@BasicType@FormalParameter@nums
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,234,int,you,0.0737,18,197,int@BasicType@MethodDeclaration@FormalParameter@you
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,492,128,String,str,0.0737,31,126,String@ReferenceType@FormalParameter@str
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,46,int,countEvens,0.0733,9,172,int@BasicType@MethodDeclaration@countEvens
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,3,outsideMode,boolean,0.073,13,309,outsideMode@FormalParameter@MethodDeclaration@LocalVariableDeclaration@BasicT...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,492,36,==,str,0.073,9,141,==@BinaryOperation@BinaryOperation@BinaryOperation@BinaryOperation@MethodInvo...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,3,int,sortaSum,0.0728,8,309,int@BasicType@MethodDeclaration@sortaSum
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,49,int,0,0.0726,11,120,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@L...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,44,nums,=,0.0725,5,88,nums@FormalParameter@MethodDeclaration@ForStatement@BlockStatement@IfStatemen...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,46,int,boolean,0.0719,15,172,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Basi...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,44,countEvens,==,0.0708,10,88,<PAD/UNK>
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,67,int,nums,0.0698,14,228,int@BasicType@VariableDeclaration@ForControl@BinaryOperation@BinaryOperation@...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,67,nums,!=,0.0696,5,228,nums@FormalParameter@MethodDeclaration@ForStatement@BlockStatement@IfStatemen...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,492,36,&&,str,0.0678,5,141,&&@BinaryOperation@BinaryOperation@BinaryOperation@MethodInvocation@str
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,492,36,countCode,char,0.0677,18,141,<PAD/UNK>
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,67,nums,2,0.0676,9,228,nums@MemberReference@BinaryOperation@Literal@2
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,492,36,str,str,0.067,12,141,<PAD/UNK>
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,236,b,==,0.0664,12,223,b@FormalParameter@MethodDeclaration@IfStatement@IfStatement@BinaryOperation@B...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,5,boolean,==,0.0663,5,250,boolean@BasicType@FormalParameter@MethodDeclaration@IfStatement@IfStatement@B...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,236,b,=,0.0651,18,223,b@FormalParameter@MethodDeclaration@IfStatement@IfStatement@Assignment@=
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,67,has77,==,0.0643,10,228,has77@MethodDeclaration@ForStatement@BlockStatement@IfStatement@BinaryOperati...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,3,int,c,0.0636,9,309,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,235,int,you,0.0633,23,180,int@BasicType@MethodDeclaration@FormalParameter@you
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,3,b,10,0.0631,8,309,b@MemberReference@BinaryOperation@BinaryOperation@Literal@10
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,233,int,love6,0.0627,5,250,int@BasicType@FormalParameter@MethodDeclaration@LocalVariableDeclaration@Vari...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,236,b,=,0.062,6,223,b@MemberReference@BinaryOperation@Assignment@=
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,236,int,==,0.0614,9,223,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@==
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,49,nums,==,0.0607,13,120,nums@FormalParameter@MethodDeclaration@ForStatement@BlockStatement@IfStatemen...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,494,46,val,==,0.0604,5,172,val@FormalParameter@MethodDeclaration@ForStatement@BlockStatement@IfStatement...
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,232,int,<PAD/UNK>,0.0594,11,471,<PAD/UNK>
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,492,34,<PAD/UNK>,charAt,0.0594,5,309,<PAD/UNK>
logica_booleana_composta,Expressões booleanas compostas com operadores lógicos,439,236,int,!=,0.0592,21,223,int@BasicType@FormalParameter@MethodDeclaration@IfStatement@BinaryOperation@B...
